osm_id,type
301510352,service
301510361,service
301510363,service
301510319,service
301510368,service
301510369,service
301602759,rail
301669768,footway
301510327,service
301697493,footway
301510328,service
301697491,footway
301697497,footway
301510364,service
301697498,footway
301697499,footway
301602757,residential
301657011,residential
301726961,footway
301735939,footway
301735940,footway
301510357,unclassified
301697487,service
301697495,footway
301843496,service
301843499,unclassified
301843502,service
301727398,residential
301843504,footway
301843503,service
301843506,service
301020342,motorway
301843509,service
301843510,service
301697494,residential
301843511,service
301843515,service
301843516,service
301843518,service
301843501,service
301702626,service
301843520,service
301843519,service
301843521,service
301843522,service
301843524,service
301843523,service
301843526,service
301843525,service
301843527,service
301843529,service
301843531,service
301843532,service
301843533,service
301843530,service
301843513,service
301697485,footway
301843514,service
301510333,service
301843498,service
301902692,footway
301843528,service
301843512,service
301972524,footway
302011166,service
302011169,service
301843497,service
302011171,service
302010675,service
302010674,service
301727397,residential
302011386,residential
302011835,service
302011836,service
302012428,residential
301843540,service
302011168,service
302012433,service
302011170,service
302012432,service
302064270,service
302064266,service
301843517,service
302064268,service
302064272,service
302064282,service
302011167,service
302012427,service
302064267,service
302064279,service
302064280,service
302011164,service
302011837,residential
302064296,service
302064289,service
302064283,service
302080322,disused
302064284,service
302080335,rail
302080342,disused
302064293,service
301820395,motorway
302064278,service
302064285,service
302064288,service
302102440,service
302102443,service
302102445,service
302102441,service
302102446,service
302102448,service
302102449,service
302102454,service
302102451,service
302102452,service
302102456,service
302109455,service
302109457,service
301949793,service
302102438,service
302109469,service
302012602,service
302109471,service
302109472,service
302102459,service
302109474,service
302109476,service
302064292,service
302109453,service
302109477,service
302109479,service
302109461,service
302109491,service
302109498,service
302109500,service
302109501,service
302109503,service
302109505,service
302109507,service
302109508,service
302109510,service
302109512,service
302109513,service
302109515,service
302109517,service
302114163,residential
302114162,residential
302109494,service
302109480,service
302114453,residential
302114454,residential
302109484,service
302114729,residential
302109482,service
302114732,residential
302114733,residential
302114728,residential
302109486,service
302080340,rail
302114927,residential
302064277,service
302109466,service
302114452,residential
302109496,service
302114734,residential
302173069,service
302173070,service
302173071,service
302173072,service
302173073,service
302173075,service
302173076,service
302173077,service
302120213,residential
302173078,service
302173079,service
302173080,service
302173081,service
302109488,service
302174344,service
302174345,service
302123198,residential
302174343,service
302080343,rail
302174346,service
302174347,service
302175673,service
302175674,service
302175675,service
302175678,service
302175676,service
302175681,service
302175680,service
302114731,residential
302175683,service
302175686,service
302175687,service
302080326,disused
302175689,service
302175688,service
302175690,service
302175691,service
302120211,residential
302114837,residential
302080327,tertiary
302109465,service
302080325,rail
302064265,service
302114730,residential
302175699,service
302175700,service
302175701,service
302175684,service
302175703,service
302175704,service
302175705,service
302175706,service
302109459,service
302175707,service
302175693,service
302359501,track
302359503,track
302359506,service
302359505,track
302175697,service
302359512,service
302175679,service
302175702,service
302175685,service
302359502,track
302120212,residential
302359507,path
302359508,steps
302359521,service
302359523,service
302359525,service
302359526,service
302175682,service
302359527,path
302175694,service
302175696,footway
302173074,service
302359510,service
302359522,service
302359520,service
302359524,service
302064274,service
302080324,rail
302175692,service
302528225,footway
302359519,service
302360012,unclassified
302175677,service
302175698,service
302751226,residential
302774015,primary
302175695,footway
302359529,service
302359511,service
302359509,path
302774808,footway
302843096,footway
302849131,track
302751225,residential
302774807,footway
302843095,footway
302359504,track
302751227,footway
302120147,residential
302843097,footway
302113970,residential
302851252,residential
302849130,disused
302849137,track
302851306,residential
302751228,footway
302849132,track
302849139,track
303053090,residential
303038323,trunk
303053091,residential
303038322,trunk
303241373,footway
302849135,track
303241376,steps
302849140,track
302851251,track
303241381,service
303241384,steps
302849136,track
303241375,steps
303241383,service
303343151,service
303343153,service
303343152,service
303241386,footway
303384661,service
303244150,rail
303343148,residential
303241391,steps
303379087,residential
302774014,primary
303628003,residential
303860528,motorway_link
303241392,footway
303959314,service
303959315,service
303113461,motorway_link
303241389,steps
303379084,residential
303977690,footway
303894918,service
304171224,tertiary
303959312,service
303628002,residential
304177490,service
304171226,primary
302851253,track
304171223,motorway_link
303959313,service
303241379,service
304171219,primary
304022822,steps
304171220,primary
302849141,track
304177504,service
304177502,service
304177505,service
304177506,service
304177497,disused
304177508,service
304177499,service
304171221,motorway_link
304171222,tertiary
304177493,service
304168848,residential
304334606,footway
304177510,service
304177501,service
304334608,footway
304177495,service
304334610,footway
304171225,primary
304334611,footway
304182438,residential
304334613,footway
304334614,footway
304177491,service
304334619,steps
304177498,service
304177494,service
304334615,steps
304334617,footway
304334609,steps
304334616,steps
304334607,steps
304504831,unclassified
304077937,motorway
303379091,primary
304504833,unclassified
304508806,footway
304512857,footway
304334612,footway
304512861,service
302849138,track
304512864,service
304504834,tertiary
304512867,service
304512868,residential
304512872,footway
304512874,footway
304504830,service
304512865,residential
304512866,service
304569967,footway
304512870,service
304512862,footway
304512869,service
302851254,track
304570467,footway
304508814,footway
304177509,service
304571089,footway
304571691,footway
304572741,footway
304574957,footway
304570469,footway
304563850,service
304574958,footway
304512856,footway
304574961,footway
304571088,footway
304565909,residential
304570061,footway
304565908,primary
304575670,footway
304334618,footway
304576190,footway
304573285,footway
304580881,pedestrian
304512860,service
304574963,footway
304574956,footway
304512873,service
304574959,footway
304504832,cycleway
304580974,pedestrian
304688007,motorway_link
304688006,motorway_link
304688011,motorway_link
304575705,footway
304576189,footway
304177500,disused
304688008,motorway_link
304688009,motorway_link
304703879,residential
304573286,footway
304565907,primary
304177492,service
304688012,motorway_link
304574960,footway
304938595,unclassified
304938596,tertiary
304688010,motorway_link
304751573,service
304574962,footway
304786854,residential
304941931,rail
304944753,primary
304702747,residential
304752409,footway
304751571,service
304938594,motorway_link
304941929,rail
304944761,rail
304944752,rail
304751574,service
304938597,residential
304944762,rail
304944763,rail
304944767,rail
304944768,rail
304944756,rail
304944772,secondary
304944773,rail
304944754,rail
304944775,rail
304944766,primary
304576188,footway
304941932,rail
304944757,rail
304944759,rail
304751572,service
304572971,footway
304944764,rail
304944774,rail
304944751,rail
304941928,rail
304950553,residential
304702746,residential
305075002,service
305075010,service
304950212,residential
305075016,service
305077848,service
304938598,primary
305082915,motorway_link
305082914,motorway_link
304938601,primary
305075012,service
305075003,service
304944755,rail
304944758,secondary
305082917,motorway_link
305082916,motorway_link
304944769,residential
305085976,footway
305085978,steps
305085979,footway
305075004,primary_link
305085980,footway
305085983,footway
305082918,motorway_link
305085987,steps
304944760,rail
